"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","KEGG_ECM_RECEPTOR_INTERACTION","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_PATHWAYS_IN_CANCER","HALLMARK_MYC_TARGETS_V2","KEGG_COLORECTAL_CANCER","location_distal"
0.61455948851158,0.403891315560083,0.686305292763372,-1.08176465291245,-0.377491694721702,-0.301237359529042,0.465897051718581,0.426909740566577
0.620524219550646,0.386924084949808,0.312382067586763,-0.717565996207858,-0.351556821463604,-0.308726385780415,0.388297562839558,0.799956119747749
0.633550422365813,0.255912321050841,0.577106549540655,-0.56444560563082,-0.544503443990948,-0.227882681595799,0.304325631456629,0.333836145094509
0.71026435282851,0.338266395950263,0.129307373318318,-0.820568017231223,-0.150441266626993,-0.396952854900602,0.450058549946518,0.827141060439803
-0.012412893209086,0.400233921497279,0.896941753672528,-0.766397260813822,-0.580291326294774,-0.685992004012565,0.683324060095548,0.582449230244731
0.234804015594391,0.579693451449102,0.713590842339092,-0.938229792799625,-0.235320824948938,-0.766768071832685,0.356340155127991,0.878295221577466
0.781261288526968,0.233610393060656,0.636309113451028,-0.595326017065287,-0.755586882900253,-0.209584731350376,0.364309788947182,0.473890469228278
0.552155030125775,0.398442773991537,0.209409063720151,-0.939617414091826,0.358654173776325,-0.489860213368603,0.365463037010913,0.481311117194723
1.26189149344918,0.53655005598203,0.519171768184902,-0.597112533521398,-1.10331474032545,-0.0369632552690296,0.46015644855235,0.051252667563538
0.66256166386445,0.31803199034289,0.692878455099313,-1.10236275385609,-0.614321978492779,-0.535590740326382,0.552876370301125,1.36266744984489
1.03967326080614,0.374310675132209,0.707010850229942,-1.0719925816516,-0.78902984670554,-0.301140332211674,0.683644139266566,1.2040817166771
0.18724023057348,0.380038595969251,0.284724286552549,-0.344881086291997,-0.238306788331834,-0.39388328030522,0.325543398211122,0.525760664315525
0.149495097142977,0.553735292724551,0.178738223493045,-0.199907774594167,-0.369456336257828,-0.529716025049737,0.310176113771463,0.786279885181745
0.759554735171434,0.286527197588217,0.430522289604131,-0.54442786828612,-0.516048265768398,-0.00239183840098641,0.308172344194314,0.834915842428437
