"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
35.5418721278807,3.12564528909958,0.784302484243978,3.98525486262169,6.74077356544334e-05,0.0275210184121233,"ENSG00000197558.13"
153.651597075369,-2.97859965906393,0.745626095189021,-3.99476316384666,6.47589550178444e-05,0.0275210184121233,"ENSG00000230076.1"
14.3482788812656,-6.20424520123742,1.55156269134879,-3.99870739083318,6.36893599010482e-05,0.0275210184121233,"ENSG00000264727.1"
6.32416600033059,2.89379854737902,0.72614243987815,3.98516652995053,6.74328169362898e-05,0.0275210184121233,"ENSG00000279187.1"
6.12940321682793,3.69069430944904,0.925641147537223,3.98717615273323,6.68643814854878e-05,0.0275210184121233,"ENSG00000286710.1"
5.28605448961473,4.71600578426784,1.18965833105711,3.96416824995229,7.36522942675199e-05,0.0295319857102485,"ENSG00000184350.11"
6.70345017451526,2.83253606040362,0.715810921991941,3.95710092341327,7.58648838648306e-05,0.0298946882884604,"ENSG00000167210.17"
27.8364955786339,-4.93924052772603,1.2535501841874,-3.94020166885289,8.14131392557416e-05,0.0315372423337284,"ENSG00000244485.1"
6.34145874085642,2.14554269042069,0.546982344870967,3.92250812213476,8.76319382570249e-05,0.0333804658144051,"ENSG00000277159.1"
22.432520291182,-5.02687561245666,1.28650494263095,-3.90738927296813,9.32987744657162e-05,0.0338634470426854,"ENSG00000214748.2"
32.2592483783636,-4.68230315715771,1.19659107537226,-3.9130353330615,9.11431924745832e-05,0.0338634470426854,"ENSG00000233287.1"
95.3171271162907,-3.54338166503157,0.906868935144342,-3.90726986856992,9.33448769936199e-05,0.0338634470426854,"ENSG00000286403.1"
11.5110099916942,2.56923819966156,0.660970404660234,3.88706995282528,0.000101461522087556,0.0362328607392359,"ENSG00000164627.18"
7.03534034475778,3.95670613839806,1.02054166297848,3.87706478033471,0.000105724215862029,0.0364645671633089,"ENSG00000142319.18"
7.41097779596495,3.13676721632019,0.808965074029927,3.87750635598411,0.000105532571436725,0.0364645671633089,"ENSG00000158955.11"
8.47775625248525,2.44303130714126,0.630560686789831,3.87437935526662,0.000106896784070956,0.0364645671633089,"ENSG00000260293.2"
25.8464926579908,-6.45391051125928,1.66923141819194,-3.86639649896476,0.000110455308500562,0.0365863199388457,"ENSG00000211678.2"
17.5010815168488,1.85231839507733,0.4790000546091,3.86705257599388,0.000110158685178882,0.0365863199388457,"ENSG00000226029.1"
58.7239044294378,-4.86730380930266,1.26130199496685,-3.85895196291241,0.000113874316024252,0.0366563027145675,"ENSG00000226532.1"
10.3730278897578,-5.70596258378713,1.47846830373389,-3.85937430608195,0.000113677707972518,0.0366563027145675,"ENSG00000239809.1"
6.6994391828013,2.72979168461448,0.708598317786808,3.85238239506486,0.000116974161357798,0.037131173025451,"ENSG00000100095.19"
6.48205611893229,3.51218894481342,0.913799459617544,3.84350078985973,0.000121291608821735,0.0379742427345308,"ENSG00000143631.11"
9.58185755350929,3.57554648296369,0.933262299981979,3.83123424468419,0.00012750204354084,0.0393791784476474,"ENSG00000078549.15"
9.43413881891181,2.92431508958456,0.764388114383208,3.82569408728211,0.000130404145736367,0.039738490010729,"ENSG00000197106.7"
592.075557693241,-4.70532996424681,1.24472459159888,-3.78021772527422,0.000156691275777844,0.0435497143172956,"ENSG00000102109.9"
6.96139533478025,2.90540050237888,0.765130562639587,3.79726107444419,0.000146303678963241,0.0435497143172956,"ENSG00000125823.12"
27.4792902915414,2.01651855130825,0.533766690927258,3.77790256601655,0.000158154727120347,0.0435497143172956,"ENSG00000130270.16"
5.6093643162885,3.41856699381111,0.902732747719265,3.78690925132388,0.000152532775951137,0.0435497143172956,"ENSG00000167654.18"
11.6887059205845,-5.88809760643664,1.55772281234078,-3.7799392547822,0.000156866624970848,0.0435497143172956,"ENSG00000227309.1"
